sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,links_related_sku,links_related_position,links_crosssell_sku,links_crosssell_position,links_upsell_sku,links_upsell_position,associated_sku,associated_default_qty,associated_position,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price_price,group_price_website,group_price_customer_group,group_price_price,media_attribute_id,media_image,media_lable,media_position,media_is_disabled
GOUR0054-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,07/01/2015 10:01:00,,,,,,No,1,"Peanut butter, tomato-base pasta, apple pastries",,,0,,/,"Fruit tisane of candied pear, berries and hibiscus.",,,,,,,,,Use config,Use config,Cherry Cassis (200 gr) -10% Off,,,"Fruit bowl of fresh cherries and blackcurrant. Recommended as an iced tea, best served slightly sweetened.",Block after Info Column,Germany,,28.8,0,,,/,09/01/2015 00:00:00,,,1,Tartness of berries that is fruity and sweet with notes of blackcurrant.,2,Deep Pink,,/,24/02/2015 08:07:00,cherry-cassis,cherry-cassis-2283.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0071-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,4g for 200ml of boiling water. Steep for 8 -10 mins.,,,,08/01/2015 01:29:00,,,,,,No,1,"Apple pie, sticky date pudding, cheese cake. ",,,0,,/,Blend of blackberries and other mixed berries.,,,,,,,,,Use config,Use config,Forest Berry Iced Tea (200 gr) -10% Off,,,Bursting with flavours of luscious berries and rich in vitamin C.,Block after Info Column,Mixed origins,,28.8,0,,,/,09/01/2015 00:00:00,,,1,Fruity notes of wild berries.,2,Deep red,,/,24/02/2015 08:52:00,forest-berry-iced-tea,forest-berry-iced-tea-2376.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0051,,GOUR0051,,,,,,,,,,,,88,,,1,0
GOUR0072-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,4g for 200ml of boiling water. Steep for 8 -10 mins.,,,,08/01/2015 01:37:00,,,,,,No,1,"Apple pie, sticky date pudding, cheese cake. ",,,0,,/,Black tea blend with dried peaches.,,,,,,,,,Use config,Use config,Summer Peach Iced Tea (200 gr) -10% Off,,,"Tingle your tastebuds with ice-cool, perfectly ripe peaches.  ",Block after Info Column,Mixed origins,,28.8,0,,,/,,,,1,Deep aroma of ripened peaches coupled with a rich fruity flavour.,2,Orange,,/,08/01/2015 01:39:00,summer-peach-iced-tea,summer-peach-iced-tea-2366.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0041,,GOUR0041,,,,,,,,,,,,88,,,1,0
GOUR0004-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 01:45:00,,,,,,No,1,"Fruitcake, baked poultry, smoked ham, mince pie",,,0,,/,"Black tea blend of candied orange, spices, and a sprinkling of gold dust.",,,,,,,,,Use config,Use config,Jour de Fete (200 gr) -10% Off,,,Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.,Block after Info Column,Mixed Origins,,45,0,,,/,,,,1,"Full bodied tea. Spicy, floral top notes of nutmeg and cinnamon with a hint of cookie dough, ending in a long finish. Sweet aftertaste leaves a lingering floral note.",2,Copper and gold dust,,/,08/01/2015 01:48:00,jour-de-fete,jour-de-fete-2074.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0010,,ART0010,,,,,,,,,,,,88,,,1,0
GOUR0005-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 01:50:00,,,,,,No,1,"Brie and camembert cheese, dried fruits and nuts, bread and butter pudding.",,,0,,/,Black tea infused with the aroma of lychees.,,,,,,,,,Use config,Use config,Lychee Black (200 gr) -10% Off,,,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,Block after Info Column,China,,32.4,0,,,/,27/01/2014 00:00:00,13.1,02/02/2014 00:00:00,1,"Medium bodied tea. Sweet, fruity notes of caramelised lychee with a smooth finish. ",2,Dark copper,,/,08/01/2015 01:53:00,lychee-black,lychee-black-2042.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0007,,GOUR0007,,,,,,,,,,,,88,,,1,0
GOUR0006-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 01:54:00,,,,,,No,1,"Cheesecakes, macarons, lychees, pistachio desserts",,,0,,/,Black tea with rose and orange.,,,,,,,,,Use config,Use config,Loukhom (200 gr) -10% Off,,,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",Block after Info Column,Mixed Origins,,32.4,0,,,/,,,,1,"Medium bodied tea. Citrus top notes and bold rose notes, with a slightly nutty flavour. Mild tangy finish. ",2,Ochre,,/,08/01/2015 01:55:00,loukhom,loukhom-2079.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0007-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 01:57:00,,,,,,No,1,"Dark chocolate, salsa, grilled seafood, roasted chicken",,,0,,/,"Argentinean tea with mango, hot chilli and herbs. ",,,,,,,,,Use config,Use config,Mexican Mango (200 gr) -10% Off,,,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,Block after Info Column,Argentina,,32.4,0,,,/,,,,1,Medium bodied tea. Laced with floral and fruity notes of various tropical fruits.,2,Dark Copper,,/,08/01/2015 01:57:00,mexican-mango,mexican-mango-2071.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0008-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 01:59:00,,,,,,No,1,"Dark chocolate, creamy desserts, lasagna. ",,,0,,/,Ceylon black tea with red sugar hearts.,,,,,,,,,Use config,Use config,Sweetheart (200 gr) -10% Off,,,Express your mood for affection as you sip this nectar with pink hearts.,Block after Info Column,Sri Lanka,,32.4,0,,,/,,,,1,"Complex, medium bodied tea. Notes of rose, lychee and passion fruit, leaving a lingering floral sweetness on the palate",2,Copper,,/,08/01/2015 02:00:00,sweetheart,sweetheart-2072.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
GOUR0009-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:03:00,,,,,,No,1,"Dark chocolate, creamy cheesecakes, chocolate mousse, ricotta cheese",,,0,,/,Black tea infused with coffee and vanilla.,,,,,,,,,Use config,Use config,Tiramisu (200 gr),,,"Sink into decadence with a rich, aromatic brew adapted from the Italian dessert. ",Block after Info Column,India,,32.4,0,,,/,02/03/2015 00:00:00,25.92,,1,Medium bodied tea. Top notes of roasted coffee with pronounced notes of caramel cream. Slightly acidic with a creamy aftertaste.,2,Copper,,/,02/03/2015 07:15:00,tiramisu,tiramisu-2079.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0001,,GOUR0001,,,,,,,,,,,,88,,,1,0
GOUR0010-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:20:00,,,,,,No,1,"Dark Chocolate (up to 72% cocoa), red velvet cake",,,0,,/,Black tea aromatised with violets.,,,,,,,,,Use config,Use config,Violeto (200 gr),,,An Anglo-French favourite with wild violets. Seductive and sweet.,Block after Info Column,Sri Lanka,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,Medium bodied tea. Powdery top notes of midnight violets coupled with earthy mid notes.,2,Copper,,/,24/02/2015 07:07:00,violeto,violeto-2085.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0003,,ART0003,,,,,,,,,,,,88,,,1,0
GOUR0011-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:28:00,,,,,,No,1,"Milk Chocolate and white chocolate, spiced fruit cakes.",,,0,,/,"Black tea blend with nutmeg, almond and other spices.",,,,,,,,,Use config,Use config,Winter Dream (200 gr) -10% Off,,,A warm and comforting brew for cold evenings by the fire.,Block after Info Column,Mixed Origins,,32.4,0,,,/,,,,1,"Full bodied tea. Top notes of spices and honey, with a hint of woodiness. Slightly sweet but astringent, ending in a medium finish. ",2,Copper,,/,08/01/2015 02:29:00,winter-dream,winter-dream-2099.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0010,,ART0010,,,,,,,,,,,,88,,,1,0
GOUR0012-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:32:00,,,,,,No,1,"Smoked cheese, coconut desserts, dark chocolate, dates and figs",,,0,,/,"Black tea with a mixture of cardamom, orange peel, anise, fennel, pepper and cardamom.",,,,,,,,,Use config,Use config,Masala Chai (200 gr),,,A traditional Indian method of preparing tea. Best served with milk and sugar.,Block after Info Column,India,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,"Robust, medium bodied tea with flavours of Asian spices. Top notes of nutmeg and citrus with a lingering sweetness of anise.",2,Bright orange,,/,24/02/2015 06:34:00,marsala-chai,marsala-chai-2098.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0001,,ART0001,,,,,,,,,,,,88,,,1,0
GOUR0003-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:34:00,,,,,,No,1,"Breakfast spreads such as breads, jams, eggs, toast",,,0,,/,Black tea with toffee-caramel chunks.,,,,,,,,,Use config,Use config,English Toffee (200 gr),,,"A warm, toasty aroma gives way to silky caramel, an excellent breakfast brew . ",Block after Info Column,Sri Lanka,,32.4,0,,,/,02/03/2015 00:00:00,25.92,,1,Medium bodied tea. Sweet chestnut aroma with a light woody mid note and a caramel finish on the palate,2,Sombre brown,,/,02/03/2015 07:06:00,english-toffee,english-toffee-2055.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0009,,ART0009,,,,,,,,,,,,88,,,1,0
GOUR0002-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:37:00,,,,,,No,1,"Butter cookies, cream cakes, pork ribs, bacon",,,0,,/,Black tea with mint and cocoa.,,,,,,,,,Use config,Use config,Chocolate Truffle Mint (200 gr),,,"All the flavours of a chocolate truffle with a mint centre in a warm, comforting brew.",Block after Info Column,Nilgiri,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,"Full bodied tea. Notes of warm, toasted coffee and rich, hot cocoa, with a touch of mint to lighten the palate. ",2,Copper red,,/,24/02/2015 07:05:00,chocolate-truffle-mint,chocolate-truffle-mint-2060.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0001,,GOUR0001,,,,,,,,,,,,88,,,1,0
GOUR0001-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:39:00,,,,,,No,1,"Cr���me brulee, fruit tarts, custard desserts, white chocolate",,,0,,/,Black tea scented with bergamot and vanilla.,,,,,,,,,Use config,Use config,Earl Grey Creme (200 gr),,,Indulge in the quintessential English afternoon favourite flavoured with cream for a smoother finish.,Block after Info Column,Sri Lanka,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,"Medium bodied tea. Floral aroma fades to citrus notes, with a medium finish. A tinge of vanilla cream back note.",2,Copper red,,/,24/02/2015 06:46:00,earl-grey-creme,earl-grey-creme-2065.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0073-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,08/01/2015 02:42:00,,,,,,No,1,"Cr���me brulee, fruit tarts, custard desserts, white chocolate",,,0,,/,Black tea scented with bergamot and vanilla.,,,,,,,,,Use config,Use config,Earl Grey Classic (200 gr),,,Indulge in the quintessential English afternoon favourite flavoured with cream for a smoother finish.,Block after Info Column,Sri Lanka,,32.4,0,,,/,24/02/2015 00:00:00,25.92,,1,"Medium bodied tea. Floral aroma fades to citrus notes, with a medium finish. A tinge of vanilla cream back note.",2,Copper red,,/,24/02/2015 06:41:00,earl-grey-classic,earl-grey-classic-1422.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0035-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,08/01/2015 02:48:00,,,,,,No,1,"Milk chocolate, creamy desserts, cheesecake, avocado, eggs. ",,,0,,/,"Curled, semi-oxidised green leaves.",,,,,,,,,Use config,Use config,Milky Oolong (200 gr) -10% Off,,,"Harvested at lower temperatures to impart silkiness to the brew, enhancing the character of the tea.  ",Block after Info Column,China,,32.4,0,,,/,20/01/2014 00:00:00,14.8,26/01/2014 00:00:00,1,Light bodied tea with a smooth finish. Vegetal body with a hint of milk on the back note.,2,Yellow with a tinge of green,,/,08/01/2015 02:49:00,milky-oolong,milky-oolong-2192.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0034-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 85-90�C. Steep for 2 -4 mins.,,,,08/01/2015 02:51:00,,,,,,No,1,"Cheesecake, peach desserts, eggs",,,0,,/,Blend of semi-oxidised tea with bright yellow osmanthus flowers.,,,,,,,,,Use config,Use config,Osmanthus Oolong (200 gr) -10% Off,,,"Rich in aroma, osmanthus flowers give the tea a more pronounced floral fragrance. A blend ideal for late afternoons and evenings. ",Block after Info Column,China,,32.4,0,,,/,20/01/2014 00:00:00,14.8,26/01/2014 00:00:00,1,Light bodied tea. Osmanthus flowers deliver silky floral top notes with a creamy body and a short finish.,2,Lemon yellow,,/,08/01/2015 02:51:00,osmanthus-oolong,osmanthus-oolong-2186.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0023-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 02:53:00,,,,,,No,1,"Dark chocolate, mandarin oranges, cheddar cheese, creamy cupcakes",,,0,,/,"Green tea with violets, cornflowers and blueberries.",,,,,,,,,Use config,Use config,Magic Dragon (200 gr) -10% Off,,,"A whirling fantasy of flavours uniting in an exquisite brew, delivering unimaginable delight.",Block after Info Column,Mixed Origins,,32.4,0,,,/,,,,1,Medium bodied tea. A slightly malty body with peely notes of citrus and the dainty scent of orchids.,2,Light gold,,/,08/01/2015 02:54:00,magic-dragon,magic-dragon-2174.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0010,,GOUR0010,,,,,,,,,,,,88,,,1,0
GOUR0024-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 02:57:00,,,,,,No,1,"Blue cheese, grilled vegetables, apricots, shortbread, fruit tarts",,,0,,/,"Flattened green tea leaves blended with orange blossoms, pear and mangosteen. ",,,,,,,,,Use config,Use config,Mangosteen & Pear (200 gr) -10% Off,,,Sprightly burst of crunchy pears and juicy mangosteens as if freshly plucked from the orchard.,Block after Info Column,Mixed Origins,,32.4,0,,,/,,,,1,Light bodied tea with top notes of flowers and fruity fragrance of sweet mangosteen and fresh juicy pears. Slightly tart with a sweet aftertaste.,2,Light gold,,/,08/01/2015 02:57:00,mangosteen-pear,mangosteen-pear-2162.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0029,,GOUR0029,,,,,,,,,,,,88,,,1,0
GOUR0025-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 02:59:00,,,,,,No,1,"Vanilla desserts, milk chocolate with citrus ganache, parma ham",,,0,,/,Green tea blend of orange blossoms and cantaloupe.,,,,,,,,,Use config,Use config,Melona Lisa (200 gr) -10% Off,,,A refreshing mid-day respite of summer-ripened melons with tea. Serve hot or iced.,Block after Info Column,China,,32.4,0,,,/,,,,1,Light bodied tea flavoured with the sweet aroma of flowers and melons.,2,Deep gold,,/,08/01/2015 03:00:00,melona-lisa,melona-lisa-2157.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0026,,GOUR0026,,,,,,,,,,,,88,,,1,0
GOUR0026-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:02:00,,,,,,No,1,"Pumpkin dishes, stir-fried vegetables, mozzarella cheese. ",,,0,,/,Green tea with spring flowers and ripened berries.,,,,,,,,,Use config,Use config,Morning Dew (200 gr) -10% Off,,,Fresh as the morning but sweet as dewdrops. Enjoy it at any time of day to rejuvenate the spirit.,Block after Info Column,Mixed Origins,,32.4,0,,,/,,,,1,"Medium bodied tea. Lingering, sweet aroma of white flowers and roses paired with citrus top notes. Slightly tart finish.",2,Light yellow with a tinge of green,,/,08/01/2015 03:02:00,morning-dew,morning-dew-2173.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0025,,GOUR0025,,,,,,,,,,,,88,,,1,0
GOUR0027-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:04:00,,,,,,No,1,"Strawberry shortcake or fresh cr���me dessert. Milk chocolate, panna cotta. ",,,0,,/,Bancha paired with cherry blossoms and vanilla.,,,,,,,,,Use config,Use config,Sakura Flower Tea (200 gr) -10% Off,,,An ode to spring in Japan when cherry blossoms begin to bloom.,Block after Info Column,Japan,,43.2,0,,,/,,,,1,"Light bodied tea exuding a milky, floral fragrance. Notes of grass and umami, hints of cherries, with an astringent finish.",2,Pale yellow,,/,08/01/2015 03:05:00,sakura-flower-tea,sakura-flower-tea-2165.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0006,,ART0006,,,,,,,,,,,,88,,,1,0
GOUR0028-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:06:00,,,,,,No,1,"Anchovies, salmon, sushi, caramel desserts",,,0,,/,Freshly roasted green tea twigs blended with aromatic yuzu peels.,,,,,,,,,Use config,Use config,Yuzu Kukicha (200 gr) -10% Off,,,"A taste unlike other Japanese teas. Derived from the stems, stalks and twigs from the tea plant, flavoured with yuzu. ",Block after Info Column,Japan,,50.4,0,,,/,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Pale green,,/,08/01/2015 03:07:00,yuzu-kukicha,yuzu-kukicha-2165.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0029-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:09:00,,,,,,No,1,"Cr���me brulee, cheesecake, vanilla, white chocolate dessert. ",,,0,,/,"Shizouka green tea with yuzu, white orchid and nashi pear. ",,,,,,,,,Use config,Use config,Yuzu Pear Blossom (200 gr) -10% Off,,,Distinct fragrance of summer fruits make this tea light and refreshing. Rich in Vitamin C.,Block after Info Column,Japan,,32.4,0,,,/,,,,1,Light bodied tea. Citrusy and savoury notes with a slightly astringent finish.,2,Yellow with a tinge of green,,/,08/01/2015 03:10:00,yuzu-pear-blossom,yuzu-pear-blossom-2164.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0012,,ART0012,,,,,,,,,,,,88,,,1,0
GOUR0047-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of boiling water. Steep for 6 -8 mins.,,,,08/01/2015 03:12:00,,,,,,No,1,"Couscous salad, roast lamb, feta cheese",,,0,,/,Blend of bamboo leaves with strawberries and oranges.,,,,,,,,,Use config,Use config,Lucky Bamboo (200 gr) -10% Off,,,An unexpected discovery of a fruit basket amidst a lush bamboo forest.,Block after Info Column,Mixed origins,,39.6,0,,,/,13/01/2014 00:00:00,17.2,19/01/2014 00:00:00,1,"Fruity top notes of strawberries coupled with the citrusy aroma of oranges, giving it a slight tartness. A hint of menthol in the finishing. ",2,Yellow with a tinge of green,,/,08/01/2015 03:13:00,lucky-bamboo,lucky-bamboo-2259.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
GOUR0022-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:14:00,,,,,,No,1,"Goat's cheese, chicken, smoked ham, cream puffs",,,0,,/,Jade needle tea blended with strawberries.,,,,,,,,,Use config,Use config,Lollipop (200 gr) -10% Off,,,Enjoy the juiciness of a childhood favourite all in a delightful cup of tea.,Block after Info Column,China,,32.4,0,,,/,,,,1,"Light bodied tea with floral,fruity notes of strawberry, slightly tangy on the palate. Sweet aftertaste",2,Light gold,,/,08/01/2015 03:15:00,lollipop,lollipop-2142.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0008,,GOUR0008,,,,,,,,,,,,88,,,1,0
GOUR0021-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:17:00,,,,,,No,1,"Steamed seafood, brie and camembert cheese, poached fruit in wine.",,,0,,/,Coiled leaf buds of green with white streaks.,,,,,,,,,Use config,Use config,Jasmine Silver Clouds (200 gr) -10% Off,,,Immaculate coils of leaf tips unfurling in a cup to release a celestial scent.,Block after Info Column,China,,45,0,,,/,13/01/2014 00:00:00,20.5,19/01/2014 00:00:00,1,"Well-rounded yet light-bodied tea. Top notes of jasmine give way to toasty biscuit mid notes, ending with a lingering floral aroma. ",2,Straw yellow,,/,08/01/2015 03:18:00,jasmine-silver-clouds,jasmine-silver-clouds-2141.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0003,,ART0003,,,,,,,,,,,,88,,,1,0
GOUR0019-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:19:00,,,,,,No,1,"Cheesecake, cr���me brulee, white chocolate, egg tofu, dough fritters",,,0,,/,Sencha with the aroma of Javanese vanilla beans.,,,,,,,,,Use config,Use config,French Vanilla Sencha (200 gr) -10% Off,,,Mellowing the bitterness of sencha with velvety vanilla. Simple yet delectable.,Block after Info Column,Japan,,32.4,0,,,/,,,,1,"Toasty top notes that are mildly vegetal, with a short and light vanilla finish. Bitter and slightly astringent. ",2,Yellow with a tinge of green,,/,08/01/2015 03:20:00,french-vanilla-sencha,french-vanilla-sencha-2107.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,ART0004,,ART0004,,,,,,,,,,,,88,,,1,0
GOUR0020-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 2 -4 mins.,,,,08/01/2015 03:22:00,,,,,,No,1,"Tempura, soba, Japanese rice biscuits, sushi",,,0,,/,"Japanese Sencha from young tender green tea leaves with roasted rice grains. 
",,,,,,,,,Use config,Use config,Genmaicha (200 gr) -10% Off,,,"Formerly considered a poor man's tea in Japan, this refreshing brew is now enjoyed by many for its hearty character. Naturally low in caffeine. ",Block after Info Column,Japan,,25.2,0,,,/,,,,1,Light bodied tea with nutty notes and a toasted sesame flavour.,2,Yellow with a tinge of green,,/,08/01/2015 03:23:00,genmaicha,genmaicha-2114.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GC0006,,GC0006,,,,,,,,,,,,88,,,1,0
GOUR0017-04,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 70-80�C. Steep for 3 -4 mins.,,,,08/01/2015 03:31:00,,,,,,No,1,"Brie and camembert cheese, chocolate truffles. ",,,0,,/,White tea blend with rosehips and grapes.,,,,,,,,,Use config,Use config,White Muscato (200 gr) -10% Off,,,"Grown in the highest plantation in Darjeeling, this white tea is prized for its rarity and marries perfectly the sweetness of grapes and rose hips.",Block after Info Column,"Darjeeling, North India",,45,0,,,/,,,,1,"Medium bodied tea, exuding light hints of floral notes with a pronounced aroma of bitter sweetness brought out by ripened Muscat grapes. ",2,Bright copper,,/,08/01/2015 03:32:00,white-muscato,white-muscato-2105.html,1,220,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,1,0,1,0,0,,,GOUR0014,,GOUR0014,,,,,,,,,,,,88,,,1,0
